confidence,class_id,x_center,y_center,bottom_y,width,height,area,aspect_ratio,diagonal,inverse_height,inverse_area,scale_score,distance
0.9094767570495605,0,0.81389403,0.50996387,0.5788357,0.15528317,0.13774371,0.02138928,1.1273258,0.20757215,7.259807,46.750206,0.18878204,34.29363270808017
0.8977208733558655,0,0.41363478,0.47301397,0.53929734,0.08400771,0.13256669,0.011136624,0.63369673,0.15694337,7.5433164,89.78575,0.14089133,50.43054934988454
0.8477761745452881,0,0.41193688,0.75799257,1.0,0.82387376,0.4840149,0.39876717,1.7021625,0.9555304,2.0660477,2.5077226,0.81007594,5.52909003417676
0.7038164734840393,1,0.22176875,0.6051057,0.73115444,0.09616804,0.25209752,0.024243724,0.38147005,0.26981744,3.966703,41.246086,0.18990196,10.684927433772119
0.5725946426391602,0,0.31429443,0.5148937,0.5401642,0.088610366,0.050540924,0.00447845,1.7532053,0.1020107,19.785555,223.24171,0.05841078,79.31991698609136
0.5558863878250122,1,0.841027,0.59572107,0.69526273,0.079485446,0.19908337,0.01582423,0.39925507,0.21436447,5.022996,63.19023,0.11916229,11.56693382283075
0.5408499836921692,0,0.81418365,0.5085579,0.5786512,0.15038572,0.1401866,0.021082062,1.0727463,0.20559219,7.133299,47.43144,0.11119453,34.29363270808017
0.3692269027233124,0,0.31747845,0.513278,0.5402274,0.087780505,0.05389886,0.004731269,1.6285851,0.1030073,18.552925,211.31512,0.03803307,79.31991698609136
0.3176442086696625,1,0.8381988,0.60430735,0.7038741,0.07588056,0.19913349,0.0151103595,0.3810518,0.21310093,5.021732,66.175385,0.067690276,11.56693382283075
0.2878378927707672,0,0.28035834,0.49160957,0.5597875,0.21435578,0.13635592,0.02922868,1.5720198,0.25404987,7.3336945,34.2118,0.073125176,56.54407795914203
0.981279730796814,0,0.86453384,0.7833581,0.9993626,0.26939264,0.43200892,0.11638002,0.62357974,0.5091209,2.3147616,8.592466,0.49959,3.9368567657024296
0.9486660361289978,0,0.66336155,0.56067294,0.5821214,0.050097276,0.042896844,0.002149015,1.1678274,0.06595359,23.311195,465.11304,0.062567934,37.88734776302593
0.9424143433570862,0,0.42238152,0.54896015,0.5829832,0.06308896,0.06804609,0.0042929575,0.9271368,0.09279271,14.695705,232.8854,0.087449186,38.04973568915676
0.9354501366615295,1,0.85182554,0.5464719,0.58677226,0.027778625,0.080600694,0.0022389765,0.34464073,0.08525329,12.406688,446.43326,0.0797502,31.426350418091932
0.9213941097259521,1,0.96426576,0.591464,0.65117407,0.0465079,0.11942015,0.0055539804,0.3894444,0.12815677,8.373726,180.01865,0.11808289,49.17527541710597
0.9112196564674377,1,0.21416092,0.5538545,0.5974324,0.035234723,0.08715572,0.0030709077,0.40426856,0.09400854,11.473584,325.5306,0.08566243,24.214103945648482
0.9050623178482056,0,0.65354806,0.5514442,0.5799096,0.06728624,0.056930877,0.0038306646,1.1818728,0.08813945,17.564852,260.9832,0.0797717,40.155882534249706
0.8575370907783508,1,0.9111448,0.56247014,0.6053331,0.026120186,0.08572588,0.0022391758,0.30469075,0.08961692,11.664953,446.39352,0.07684983,30.979897328039687
0.8524288535118103,1,0.5562944,0.5518511,0.5896301,0.033120666,0.075558044,0.0025025327,0.43834153,0.08249846,13.234683,399.43558,0.07032407,43.068345435307535
0.827347457408905,0,0.6330893,0.5461842,0.5715535,0.067214645,0.05073867,0.0034103817,1.3246962,0.08421533,19.708447,293.13635,0.06967534,44.622583359944066
0.8250758647918701,1,0.8078508,0.5499417,0.5876064,0.0315094,0.07532935,0.0023735825,0.41828296,0.08165386,13.274862,421.12668,0.06737063,50.73799897608209
0.8078606128692627,1,0.3081945,0.54395473,0.58124787,0.03421653,0.074586295,0.0025520842,0.45874476,0.082060255,13.407109,391.68314,0.06629325,53.055831840004316
0.8075268864631653,1,0.38042971,0.5505007,0.58617693,0.036696594,0.07135253,0.0026183948,0.51429266,0.08023605,14.014725,381.76758,0.06479277,48.37028904129799
0.7555066347122192,0,0.09833391,0.81226635,0.99999994,0.19666782,0.3754672,0.07384232,0.5237935,0.42385593,2.6633413,13.542188,0.32022595,3.383212420665167
0.7508385181427002,1,0.02154089,0.6293024,0.715209,0.04150429,0.17181325,0.007130987,0.24156488,0.17675519,5.820239,140.21338,0.1327146,13.140781552063151
0.7041450142860413,0,0.5919969,0.53250754,0.5565901,0.041824594,0.048165035,0.002014483,0.8683421,0.06379002,20.761518,496.15897,0.044917427,56.09312255058088
0.6503926515579224,1,0.744219,0.5549701,0.5955215,0.038548913,0.0811028,0.003126425,0.4753034,0.08979801,12.329878,319.75186,0.058403965,29.22986874514394
0.6310762166976929,1,0.15054305,0.5379575,0.57246923,0.033752408,0.06902347,0.0023297083,0.48899195,0.07683401,14.487617,429.0541,0.048488114,36.86872787470316
0.6161500811576843,0,0.60888535,0.5388487,0.56271356,0.053301238,0.04772978,0.0025440564,1.1167058,0.07154826,20.950842,392.9186,0.044084467,50.63192341113025
0.607313871383667,0,0.57693213,0.5255315,0.5413036,0.0349933,0.03154416,0.0011038342,1.109308,0.04711226,31.700586,905.11316,0.028611928,67.56367875043573
0.6063891649246216,0,0.58640456,0.528793,0.5477488,0.039386496,0.037911654,0.0014932072,1.0388747,0.054667994,26.37642,669.2512,0.03315008,62.02215447940429
0.5638668537139893,0,0.010394384,0.5222572,0.59189653,0.016976606,0.1392787,0.0023644795,0.12188859,0.14030951,7.1797976,422.74728,0.07911588,34.29363270808017
0.5483969449996948,1,0.30198812,0.5374314,0.57250166,0.03242054,0.07014046,0.0022739915,0.4622165,0.07727079,14.256904,439.56207,0.042375065,27.338812345069986
0.503170907497406,1,0.78150004,0.5274868,0.5508186,0.018235652,0.046663664,0.00085094234,0.39078075,0.050100267,21.429491,1173.7883,0.025208997,77.40812490228048
0.4707249701023102,1,0.7384341,0.5464906,0.58284044,0.03126265,0.07269964,0.0022727835,0.4300189,0.079136536,13.755036,439.7956,0.037251543,38.63167307502731
0.43631264567375183,0,0.43868437,0.536759,0.5594708,0.04406058,0.045423508,0.0020013861,0.9699738,0.06328215,22.01455,499.40417,0.027610801,49.48991751931223
0.4132884442806244,0,0.4408989,0.5325552,0.5522817,0.039444923,0.039452933,0.0015562179,0.9997717,0.05578921,25.346016,642.1709,0.023057036,62.64399084269414
0.4131290316581726,1,0.32888287,0.5519541,0.589156,0.03401445,0.07440381,0.0025308044,0.45715392,0.081810206,13.439992,394.97522,0.033798173,41.533903839261875
0.32016924023628235,1,0.73429275,0.523729,0.5434383,0.01594181,0.039418556,0.0006284031,0.40441376,0.042520158,25.36812,1588.8069,0.013613647,77.43996974351133
0.3070155382156372,1,0.021195762,0.6341003,0.7183903,0.04168232,0.16857997,0.007026804,0.24725403,0.17365661,5.931868,142.29196,0.05331528,13.140781552063151
0.30003607273101807,1,0.69285184,0.5199582,0.5383468,0.015525818,0.036777306,0.00057099777,0.4221461,0.039920185,27.189943,1748.2585,0.011977496,77.43996974351133
0.963907778263092,0,0.48626518,0.54582775,0.5828325,0.06425873,0.07400956,0.0047557605,0.8682374,0.09801327,13.511585,210.22711,0.09447575,38.04973568915676
0.9576060771942139,0,0.7455166,0.5617348,0.58552927,0.052607156,0.047588922,0.0025035178,1.1054264,0.070938125,21.012854,399.27844,0.06793078,37.88734776302593
0.9480412006378174,0,0.7330217,0.5511242,0.5827815,0.07366022,0.063314535,0.004663762,1.163383,0.097131655,15.793913,214.37321,0.09208481,40.155882534249706
0.9401683807373047,1,0.25708088,0.55380446,0.6010438,0.039331276,0.094478704,0.003715968,0.41629338,0.10233853,10.584284,269.03647,0.09621545,24.214103945648482
0.9381747841835022,1,0.5455175,0.55161536,0.593594,0.035597738,0.08395734,0.0029886912,0.4239929,0.09119229,11.910669,334.4827,0.08555431,43.068345435307535
0.9215459823608398,1,0.82719964,0.5456633,0.58235073,0.028122075,0.073374845,0.002063453,0.38326067,0.07857938,13.628464,484.38983,0.07241451,38.63167307502731
0.9134764671325684,1,0.96057224,0.5549824,0.60266435,0.034095764,0.0953639,0.003251505,0.3575295,0.10127584,10.486038,307.45532,0.09251309,31.426350418091932
0.8803209066390991,0,0.05927818,0.8406232,0.9984345,0.11855636,0.31562257,0.037419062,0.3756258,0.3371546,3.1683311,26.723635,0.29680425,3.383212420665167
0.8457077145576477,0,0.024784828,0.50739086,0.5921976,0.0478489,0.16961345,0.008115817,0.2821039,0.17623349,5.8957243,123.201004,0.14904203,34.29363270808017
0.8422138094902039,1,0.3850737,0.5407516,0.57696724,0.029447429,0.07243137,0.0021329175,0.40655068,0.07818858,13.805983,468.62167,0.0658515,61.98289053617955
0.8382108807563782,1,0.8796364,0.5232805,0.54653597,0.018130748,0.046510886,0.00084327714,0.38980892,0.049919803,21.499882,1184.4452,0.04184332,77.40812490228048
0.8049317002296448,0,0.71511865,0.5464079,0.57404894,0.074535176,0.055282116,0.004120462,1.3482449,0.09279873,18.088705,242.63235,0.07469664,44.622583359944066
0.707778811454773,0,0.66592944,0.53129035,0.556708,0.04431216,0.05083523,0.0022526188,0.871665,0.06743729,19.671011,443.73077,0.047730684,56.09312255058088
0.7029860615730286,1,0.4756409,0.5539813,0.5946919,0.042435136,0.08142109,0.003455115,0.5211747,0.09181577,12.281679,289.34222,0.06454521,41.533903839261875
0.6761496067047119,0,0.6888438,0.5390521,0.5642021,0.062792525,0.05029993,0.0031584597,1.2483373,0.080454856,19.880348,316.50983,0.05439952,50.63192341113025
0.6208301782608032,0,0.9698383,0.7959062,1.0,0.058533795,0.40818757,0.023892768,0.14339891,0.41236308,2.449848,41.851917,0.25600743,3.9368567657024296
0.5731193423271179,1,0.0144188525,0.64144325,0.73414963,0.0277788,0.18541273,0.0051505435,0.14982063,0.1874821,5.393344,194.1166,0.10744962,13.140781552063151
0.5503817796707153,1,0.27317354,0.5388428,0.5772582,0.03853736,0.076830864,0.0029608586,0.5015805,0.085954115,13.015433,337.62582,0.047307577,36.86872787470316
0.5406166911125183,0,0.502086,0.53177744,0.5544724,0.044514496,0.04538994,0.0020205101,0.98069125,0.06357505,22.030828,494.6797,0.034369733,49.48991751931223
0.5269696712493896,0,0.6490233,0.5227828,0.5398111,0.03693803,0.034056522,0.0012579808,1.0845778,0.05024206,29.362091,794.2933,0.02647604,67.56367875043573
0.5183749794960022,0,0.6423406,0.5201949,0.5360306,0.033070628,0.031671427,0.001047394,1.0441457,0.045790236,31.573206,953.83984,0.023736512,72.92142569466854
0.5041441321372986,0,0.504588,0.5272645,0.5466096,0.036969375,0.03869023,0.0014303537,0.9554975,0.053513255,25.84565,698.63934,0.026978394,62.64399084269414
0.5011167526245117,1,0.78161275,0.5161661,0.5351306,0.015791003,0.03792901,0.0005989371,0.41631952,0.04108486,26.36435,1666.8414,0.020588312,47.44340832057619
0.48905831575393677,0,0.63952935,0.51909655,0.53520626,0.03275083,0.03221946,0.001055214,1.0164608,0.045942467,31.036182,946.77783,0.022468545,72.92142569466854
0.43064066767692566,0,0.5090922,0.52374107,0.5420739,0.033864338,0.036665726,0.0012416606,0.9235714,0.04991161,27.272684,804.725,0.02149397,62.64399084269414
0.4220723509788513,0,0.64483654,0.521026,0.5378382,0.03349387,0.03362441,0.0011262116,0.9960881,0.04745988,29.739416,887.1449,0.020031504,67.56367875043573
0.41786569356918335,0,0.6535819,0.525529,0.5457706,0.038909785,0.04048314,0.0015751902,0.96111184,0.0561503,24.701033,634.44116,0.023463283,62.02215447940429
0.3925788700580597,1,0.8190868,0.5196062,0.5407395,0.016545486,0.04226656,0.00069932075,0.39144647,0.045389593,23.658808,1427.9171,0.017818995,77.43996974351133
0.35449284315109253,1,0.35621262,0.52821285,0.56098527,0.02402525,0.06554489,0.0015747324,0.36654094,0.06980935,15.256488,634.62555,0.024746913,30.394763461710898
0.3159842789173126,1,0.7606504,0.5546627,0.59306806,0.039400037,0.076810695,0.0030263443,0.5129432,0.08632639,13.018851,330.3225,0.027277783,29.22986874514394
0.3141091763973236,0,0.5229453,0.5075965,0.53283644,0.0322875,0.05047989,0.0016298695,0.63959855,0.059922464,19.809477,613.16986,0.018822195,62.64399084269414
0.30259814858436584,1,0.27639797,0.5379218,0.57568645,0.040331807,0.07552929,0.0030462327,0.53398186,0.085623175,13.239721,328.1666,0.025909415,36.86872787470316
0.29053425788879395,0,0.69668907,0.54257214,0.5674344,0.06766503,0.049724437,0.0033646056,1.3607731,0.08397069,20.110432,297.12335,0.024396362,50.63192341113025
0.2729562222957611,1,0.35071316,0.5436861,0.5832119,0.032942485,0.079051636,0.0026041574,0.41671583,0.08564093,12.649799,383.85397,0.023376225,27.338812345069986
0.9905228018760681,0,0.7505922,0.44968104,0.56261635,0.19129136,0.22587058,0.04320709,0.8469032,0.2959897,4.4272947,23.143814,0.29318455,36.25205661189647
0.9798915982246399,0,0.4978511,0.81613266,1.0,0.9924875,0.36773467,0.36497205,2.6989155,1.0584235,2.7193444,2.7399282,1.0371404,3.383212420665167
0.9640174508094788,1,0.7829928,0.608683,0.72730505,0.10104135,0.23724408,0.023971463,0.42589438,0.2578645,4.2150507,41.71453,0.24858588,11.56693382283075
0.9441680908203125,0,0.4524271,0.48014817,0.5299732,0.09596386,0.0996501,0.009562808,0.9629985,0.13834451,10.035012,104.56086,0.13062048,48.34852439375607
0.9385084509849548,0,0.46953622,0.47883934,0.58283377,0.32205603,0.20798883,0.06698406,1.548422,0.38337898,4.8079276,14.928703,0.35980442,34.26675843553537
0.9307226538658142,0,0.33406386,0.48306352,0.51830024,0.061373044,0.07047348,0.004325172,0.8708549,0.09345139,14.189534,231.15125,0.086977325,56.54407795914203
0.9283294677734375,0,0.2625183,0.46493644,0.54761857,0.21259053,0.16536422,0.035154868,1.285582,0.26933262,6.0472207,28.444756,0.2500294,33.85119176896253
0.9108328819274902,0,0.5577045,0.51502675,0.54873854,0.1177592,0.06742363,0.007939752,1.746531,0.13569516,14.831376,125.93265,0.12359561,38.320237652402085
0.8989522457122803,0,0.83842146,0.49522695,0.5729569,0.17255096,0.15545988,0.026824752,1.1099317,0.23225333,6.4324865,37.277615,0.20878465,34.29363270808017
0.8657853603363037,1,0.86164033,0.62027586,0.72012496,0.08785858,0.19969817,0.017545197,0.43995467,0.21817078,5.007532,56.992405,0.18888907,13.140781552063151
0.7897839546203613,0,0.20385551,0.47116905,0.5094611,0.07371852,0.076584145,0.0056456695,0.9625694,0.10629935,13.057363,177.09555,0.08395352,68.97419158498636
0.6295568943023682,0,0.42523566,0.45441929,0.5219105,0.0806427,0.13498238,0.010885343,0.5974269,0.15723704,7.4083195,91.85821,0.09898966,50.43054934988454
0.9804777503013611,0,0.8836734,0.7699194,0.99688005,0.23265317,0.45392138,0.10560625,0.5125395,0.5100707,2.2030199,9.469047,0.50011295,3.383212420665167
0.8991044163703918,0,0.34965697,0.65158427,1.0,0.69931394,0.69683146,0.48730394,1.003561,0.9872255,1.4350652,2.052103,0.8876188,5.52909003417676
0.8644930124282837,1,0.8525434,0.41369948,0.6235292,0.09212805,0.41965947,0.03866241,0.21952997,0.42965293,2.3828788,25.864248,0.37143195,10.684927433772119
0.26947373151779175,1,0.85229695,0.41472012,0.626958,0.090239525,0.42447582,0.038304497,0.21259,0.43396184,2.3558412,26.105915,0.11694132,10.684927433772119
0.9843913316726685,0,0.7233914,0.8049906,1.0,0.55276626,0.39001885,0.21558927,1.4172772,0.6765096,2.563972,4.638428,0.6659502,8.15291358610863
0.9782156348228455,0,0.5108534,0.79375994,1.0,0.9422714,0.4124802,0.3886683,2.2843983,1.0285988,2.424353,2.5728812,1.0061914,3.9368567657024296
0.9497462511062622,1,0.32924297,0.6206001,0.7026749,0.067353025,0.16414967,0.011055977,0.4103122,0.17743039,6.0919642,90.44063,0.16851385,17.148077177121127
0.8916521072387695,1,0.069615476,0.5562662,0.6043639,0.031611253,0.09619546,0.003040859,0.3286114,0.101256296,10.395393,328.74634,0.09028539,31.426350418091932
0.7984123229980469,1,0.1717641,0.5592694,0.59995586,0.035204377,0.08137288,0.0028646814,0.43262503,0.08866168,12.288956,348.95715,0.07078858,50.73799897608209
0.6173713803291321,1,0.13882585,0.5672288,0.6125102,0.027956296,0.09056282,0.002531801,0.30869165,0.09477963,11.041937,394.81982,0.058514234,30.979897328039687
0.5203115940093994,1,0.17266618,0.55756617,0.59742963,0.036938604,0.07972698,0.0029450033,0.46330792,0.08786838,12.542648,339.44293,0.045718934,50.73799897608209
0.979566752910614,0,0.072932966,0.70437133,0.99437594,0.1423484,0.5800092,0.08256338,0.24542393,0.59722173,1.7241075,12.111761,0.5850186,8.15291358610863
0.9478581547737122,0,0.11229264,0.70422655,0.994756,0.22458528,0.5810588,0.13049725,0.38650975,0.6229509,1.7209933,7.662938,0.5904691,3.9368567657024296
0.436405748128891,0,0.96602803,0.83303607,0.9917579,0.0673996,0.3174437,0.021395577,0.21231917,0.32451996,3.1501548,46.736446,0.14162238,5.829345813657114
0.9684637188911438,0,0.48817322,0.54537636,0.5812934,0.06537663,0.07183409,0.004696271,0.9100933,0.097130015,13.920774,212.88959,0.094066896,38.04973568915676
0.966083824634552,0,0.73737985,0.5505001,0.5825873,0.073792204,0.06417441,0.0047355713,1.1498517,0.09779389,15.582292,211.12318,0.094477095,40.155882534249706
0.9378798007965088,1,0.25805217,0.5537025,0.6009873,0.03947099,0.09456973,0.0037327607,0.41737005,0.102476306,10.574097,267.82648,0.096110456,24.214103945648482
0.9280327558517456,1,0.5444017,0.55054235,0.59094334,0.034389812,0.080801964,0.0027787643,0.4256009,0.087815806,12.375784,359.74274,0.08149595,43.068345435307535
0.9238203167915344,1,0.96648496,0.55300736,0.59969014,0.031442262,0.09336557,0.002935625,0.33676144,0.098517746,10.710471,340.52698,0.091012694,31.426350418091932
0.916709303855896,0,0.71581715,0.5457133,0.57347673,0.073626645,0.055526875,0.0040882574,1.3259403,0.092217766,18.008974,244.54318,0.08453688,44.622583359944066
0.8709682822227478,1,0.3501372,0.54253787,0.5824395,0.034798782,0.07980323,0.0027770551,0.43605188,0.087060384,12.530664,359.96405,0.07582683,27.338812345069986
0.8703702092170715,1,0.83246017,0.54449064,0.5806442,0.027805584,0.07230711,0.0020105413,0.3845431,0.07746915,13.829708,497.13123,0.06742684,38.63167307502731
0.8636071085929871,1,0.38756704,0.54050606,0.5753862,0.028311985,0.06976028,0.0019750518,0.405841,0.07528655,14.3346,506.0596,0.065018,61.98289053617955
0.8582590818405151,0,0.024932306,0.5081576,0.5928281,0.0484717,0.169341,0.008208246,0.28623554,0.17614165,5.9052095,121.813866,0.15117517,34.29363270808017
0.7858831882476807,0,0.74976987,0.56152076,0.5856069,0.05430711,0.048172235,0.002616095,1.1273296,0.07259357,20.758415,382.10306,0.057050064,37.88734776302593
0.7475468516349792,1,0.88338983,0.52382815,0.546909,0.018220138,0.0461617,0.0008410725,0.39469394,0.04962737,21.662512,1187.5461,0.037098784,77.40812490228048
0.6650577783584595,1,0.2761469,0.5393243,0.5781908,0.037222736,0.077733085,0.002893438,0.47884703,0.08618564,12.86437,345.4902,0.05731843,36.86872787470316
0.6551597714424133,0,0.66801053,0.5296551,0.55464303,0.043505225,0.049975824,0.0021742096,0.870508,0.06625924,20.009275,459.72583,0.04341039,56.09312255058088
0.6214410662651062,0,0.044717584,0.8380228,0.9987153,0.088684335,0.3213849,0.028501807,0.27594343,0.3333964,3.111524,35.084263,0.20718622,3.383212420665167
0.6010064482688904,0,0.053922307,0.8442551,0.9965422,0.10784461,0.3045742,0.032846685,0.35408205,0.32310355,3.2832613,30.443546,0.19418731,3.383212420665167
0.569821298122406,0,0.6508522,0.52166855,0.5391264,0.036204085,0.034915734,0.0012640922,1.0368692,0.050297555,28.639565,790.45624,0.028660618,67.56367875043573
0.5673524141311646,0,0.971565,0.7954522,1.0,0.05506827,0.40909567,0.02252819,0.13460943,0.4127854,2.4444098,44.38686,0.2341948,3.9368567657024296
0.5580530166625977,1,0.48295206,0.5512163,0.5919482,0.042298507,0.08146377,0.0034457957,0.5192245,0.09179057,12.275246,290.12454,0.051224004,41.533903839261875
0.5196477174758911,1,0.21189566,0.53114325,0.56517166,0.03741506,0.06805687,0.0025463519,0.54975367,0.07766353,14.693379,392.56454,0.04035768,53.055831840004316
0.5092087984085083,0,0.69714224,0.54114324,0.56496716,0.06570676,0.047647856,0.0031307861,1.3789787,0.08116462,20.986864,319.3066,0.041329738,50.63192341113025
0.49876904487609863,0,0.6457965,0.520157,0.536448,0.03320198,0.032582045,0.0010817884,1.0189958,0.046518397,30.690811,923.54144,0.023201937,67.56367875043573
0.4852197468280792,0,0.51089615,0.5241988,0.54223883,0.035176657,0.03608017,0.0012691797,0.9749312,0.050390236,27.715288,787.29016,0.024450338,62.64399084269414
0.4787234663963318,1,0.47397226,0.55277085,0.59201676,0.03914261,0.078491785,0.003072373,0.4986778,0.08771034,12.740025,325.3754,0.041989,41.533903839261875
0.4595251679420471,0,0.5056941,0.5280922,0.5485311,0.039786626,0.04087782,0.0016263905,0.9732822,0.057043593,24.462547,614.48065,0.026212966,62.64399084269414
0.44734641909599304,1,0.4891644,0.55171096,0.59316516,0.040943623,0.08290844,0.0033945718,0.4938355,0.09246723,12.061354,294.50122,0.041364886,41.533903839261875
0.43108052015304565,0,0.63959956,0.517809,0.5335088,0.032351557,0.03139963,0.001015827,1.0302838,0.04508392,31.846497,983.45154,0.0194348,72.92142569466854
0.4290291666984558,0,0.7484338,0.56137305,0.5854968,0.053860728,0.04824748,0.0025986442,1.1163198,0.07231042,20.726042,384.66803,0.031023279,37.88734776302593
